idfa
70154233-7F3A-432F-86FA-3B9EF9FB55EA
B13F15E5-C387-449F-8ED4-B437BB27FEFC
6A34C028-45D1-4F77-8806-58D847D718E6
4D986DC6-F3BB-4AE2-9309-709B4AEF5F48
14E6C0D1-7B53-4E49-8EEC-4876510FE893
8231A870-785C-4294-8C27-283FD26939F4
6C7D5FFE-785C-4D06-A030-8CC15F6848B3
1C4D4909-EC4E-47B8-9996-0D2ABE2640D4
D3A013EE-D698-490F-83B4-621C38952134
6CD60BC9-8006-4881-BD9B-FF5163DEE9AB
6F927E72-2719-4040-B847-19B59A8F8810
BB63C1AF-3D38-4CAF-ACCF-66D6D31B2A1B
ABC15697-839D-4105-9F88-58D7148E7959
49A8358B-4D9E-4856-9FD9-9C6F92464DEB
E4C7AB2D-DEDD-40A2-94C6-783E078E23B9
87AB8617-FD98-4F58-AC9A-F9F372155F78
0EE0F5BF-8DB8-49C4-9572-783675248229
47FE584C-D7A5-41E5-B20C-252F15F8B98A
E8301EFF-9C55-40E2-83E7-2F996A75E9E6
0DD84ABE-5566-4ED6-ADA1-C4758A06B5B4
00000000-0000-0000-0000-000000000000
B3D43661-3407-442F-8CE1-D8F8BFE2DA63
3B50CF44-2FDE-4D0A-AC7F-B3893C46BE61
EAD79AD1-4479-45C3-BC99-6DFBB5908CED
CA714DD6-3044-4485-93FC-CA71CDCD8789
CA994E83-E1B9-419B-AE38-15734F6AF19A
615B7D3D-CFB3-43E0-99A3-179330BB71AC
6EF79284-3FF4-4E1C-B19E-F41F9D7C7924
2B811936-7124-4686-8B2C-12864EF8C61E
1D89E84B-6DEB-4735-96EB-29D76CD425B6
2CA38C45-EEB1-413F-BB76-921E64BBED62
938303B7-ABE5-4155-BB0D-0E28DA804CC3
3AD6A285-55ED-4472-B948-6108E13619EE
00000000-0000-0000-0000-000000000000
58D22AF3-D50E-4103-866C-542F553EAC29
E3222563-5E90-4283-9A45-5CE820B0914C
FF84EF3A-6EB4-4A60-A1C7-4A10811E59C9
2F10266B-17C0-4F04-BA82-C85EF9684752
3514DAAA-EED6-402D-AD1A-F632D99A63AF
7533490A-68DA-48E9-A1B2-A31E93B63ABE
AB5CDFD9-EA8F-451B-BEC1-6B59F32768FF
6EA28EC0-7BC1-4813-AB09-4A512DCFCEFA
7347AD69-F702-4857-99B1-8E035335FDD5
0F467D95-B703-4B5F-9109-2D37BDCB9FB7
5FA92EE9-B938-4048-8F14-90893110B05B
EE312A5E-FBF8-4C81-A085-5DED813502B8
FEBE5E99-8E88-4034-A51E-6C2A8AB6F387
9144397A-9575-43DF-805A-CDE84E0F7B36
72483D8E-65E3-4BFB-893E-FDEE6ECE7E2A
3D63502B-AC6F-4894-AD8D-F4C7F0B37FEA
63543C93-F5A3-45D4-BBC5-36206F0742D8
608ED3E7-6DEC-4A27-85C7-1D8E5EEADD19
3F3E6139-BDEB-4CFC-8BB7-5325F3DEE6B3
F4E582A5-69A3-46EC-BE0A-EDAD333D3F9A
93B7CB45-E55E-4F40-A534-BD04B1F9B396
8E19366E-6F44-477F-8455-C720A13476AE
9EC203C7-262D-4102-A2FA-C51362BACB74
6A1E7D1C-C781-4A23-9B78-746374406122
13EBA760-690B-4CF9-8AA2-9C6255CB0350
F1E953CA-E2A6-48E3-8D39-C6B1F5696C32
CD71010D-292D-4BFC-A70A-CF4F830B8FFA
076F2171-B466-4604-9943-0955BE1A9B35
88F774EC-4381-4A4F-89BC-A8189C19DD10
D91D4457-392B-4AD6-B2B9-FA1C78765B70
2452F3BB-FFF4-4D40-9F85-4F4084ADAC3F
EC6538E1-645B-4B2E-8FE2-D65E3E9EF781
36A36D54-B3D6-429A-A78A-61D483EB5D89
7C273EE7-85F8-474D-9A8F-DE526A7629D8
A8FEBF35-3FBA-4A7C-8001-B6DBF08C1255
7F3C98D3-1D94-456B-BCE4-660E0197E74B
337EB97E-5FD1-4086-AF22-37CF654F6F75
F4058BBA-07B7-4A8B-ABB2-1FD75BD338AE
A209DDBC-7304-4853-BF0E-D29712C8CE90
2A634330-4B5E-4631-B3B9-A65385DB5E9A
C735AA12-E7AE-46E1-A3A4-B8D389AB615E
DF13C112-B36B-4A80-AED4-F90C232B43A7
114FD2BE-0B9D-48A6-B7F7-753EA877C9E2
BFA6E89A-AF6C-4E61-AEE8-FB3B697D5F4A
D3447373-8F0F-43D7-9818-39368A16FFB2
BC891953-E71D-4914-BFF0-3C2C63CC3233
F80ED591-2371-480C-8B28-32FB1A26BFA3
00000000-0000-0000-0000-000000000000
62455F6B-EE16-490F-ACE7-9A8EC296378D
E47146E2-E3DD-4741-ACF3-2E2FC225EC16
6E55BC84-33DF-4D74-9D6D-110EF7E7D3C8
BAEE3073-168B-4093-950D-42DDCB91C55F
C68E3F95-48EC-485B-8009-80AF90479F7F
E1273AD9-8801-45DC-B9A1-3D6DBF639505
4EBB514D-84BB-45E8-82C9-9F16388580BB
6395252C-0D71-4D9A-9DFF-F8A73C946757
F7CD8B34-871A-4A99-8395-C8D28B93FC69
4B64BF65-5FD9-4941-930A-9D4936849EF5
42A7515D-A9FB-4B81-B3A6-0DD992CF807D
91A54DE6-74BB-4FA4-A578-3A4AB60E56B4
2ACBCF0A-8F4A-426D-876E-0700E7C2D41D
D8ACC40D-2452-425A-AFE1-4EC400C2DB66
5C267F64-5FEF-4A5C-AFC3-2EAB75E6986F
452674CE-ADB9-4964-936F-047ABA6D1E14
D83ACD97-F535-4030-9115-71B8A4B93B6F
2548327D-1791-461A-B4CD-2D728C86C18B
635B793D-3C46-4D5B-9ACA-6AAFD80F4B32
F622C13F-143E-4EA4-A2DF-D0D2F476B568
E586D708-B794-492E-B643-FB4DE7AD2C74
13B24383-9689-4C5E-B979-63D17A7A4B54
A9FB9F04-7899-4A86-AFAD-0486EA75ACFB
DC7CD490-1C3A-41A5-83F3-57E142C5FC42
4E7939F7-9844-4D63-90A5-E72327660562
F01A9751-DC42-4A14-B868-78481947BE52
995E553A-73AE-4FE5-BEE2-0AD10383E839
9FFCE793-5E16-4D7D-9EA3-46DE9A7B0F7A
0DA7E96A-8CBF-402A-8819-ACF65F393702
9356EFBD-8AEC-44DC-BBAE-37F836D4ECC6
00000000-0000-0000-0000-000000000000
4D77810B-7F1C-4D32-8732-AEE959DB19F0
DCA06281-0BCE-40C6-A5CD-EF1CC58E749C
B0ABC660-C3E5-45B0-A375-8EB5DD32F81C
FEFF7E22-7940-4B8D-A3B0-3BC576D47126
EFF8A36D-612E-4823-89C8-1053ED3B47FF
36EFFCCD-07BD-47D9-8A9E-275B9E3AD85F
8A1EBBAB-443D-4637-8055-4194F2DD0622
AB36D8A9-A4D5-44F6-A51A-8F877949DFE9
32BB799A-0A38-4FE6-9901-AEBA9C1E7225
48DCCD7D-ABF8-42A9-B4C2-6752B16F186B
77482065-4F61-4369-B84B-653182A444F1
1CAD3BB8-0773-4EB3-81EE-700C8122226B
7D1B8BB8-F546-4E14-8278-CCCF94716004
58EF5E61-3948-4A64-AE77-3D3E18EDC536
C61A1AD9-F3A4-4FFF-9FC9-67A6FC6CB523
032D2C52-81A7-4641-A6B5-EEAEEFAD3B99
4341FA95-B1F9-4B1B-88D3-FC89794F9898
2BEC9A61-155C-404E-9A06-D17E5BC6CE41
7AD6079F-4C35-4369-9BD0-520B58FBA76B
4D7E75E7-E4E9-4456-8AEE-AC8F61F8C259
B0586585-5F67-4D85-9CE8-F611F8C4E814
6FD15BC0-B08A-4CE2-AA53-0CE68C1E0BD3
796E58D0-E31C-4274-B120-AC4E5F099F93
E78E63C2-DA5B-4633-9BC9-467FD4013CA9
4F90AA49-B24C-4587-9F2A-9B8A34305970
9F28EA07-0F82-405F-B3C1-D6CD897F8AF1
5577DEE3-CFBE-4DA9-816D-3D2DA9E44A02
D1D17EB5-249B-4EF3-99AF-0E6CEDF8E605
3C238522-5309-4B2A-8CEA-64FFEB5BD974
38D81CA3-8DB2-4BFE-8746-2FBECB11D5EE
EF566AE8-16D0-4788-8540-9D722850B5AE
2C373A6B-185A-4F45-9AB9-B8AE8E50A8CC
00000000-0000-0000-0000-000000000000
66165D56-DD4F-4F68-A3DD-3AAA61BC6E7A
9F211C8C-088A-45BD-877D-0F4EDFB14B44
CC3216A0-52D9-4469-B6C7-191E286C639F
1D565070-9D49-4296-8744-2BF013E7D425
